0 -0.8556 0.126709
0.0349066 -0.824707 0.160254
0.0698132 -0.788508 0.195759
0.10472 -0.746822 0.233154
0.139626 -0.699566 0.272301
0.174533 -0.646779 0.312988
0.20944 -0.588644 0.354931
0.244346 -0.525502 0.397772
0.279253 -0.457855 0.441082
0.314159 -0.38636 0.484377
0.349066 -0.311813 0.527129
0.383972 -0.235126 0.568784
0.418879 -0.157288 0.60878
0.453786 -0.0793329 0.646567
0.488692 -0.00229749 0.681633
0.523599 0.0728185 0.713513
0.558505 0.145087 0.741815
0.593412 0.213684 0.766222
0.628319 0.27791 0.786511
0.663225 0.337207 0.802546
0.698132 0.391167 0.814285
0.733038 0.439528 0.821769
0.767945 0.482173 0.82512
0.802851 0.519111 0.824525
0.837758 0.550468 0.820227
0.872665 0.576463 0.812512
0.907571 0.59739 0.801695
0.942478 0.613602 0.78811
0.977384 0.625489 0.772096
1.01229 0.633464 0.75399
1.0472 0.63795 0.734121
1.0821 0.639366 0.712801
1.11701 0.638117 0.690319
1.15192 0.634591 0.666945
1.18682 0.62915 0.64292
1.22173 0.622129 0.61846
1.25664 0.613833 0.593757
1.29154 0.604539 0.568976
1.32645 0.594492 0.544258
1.36136 0.583908 0.519725
1.39626 0.572978 0.495475
1.43117 0.561867 0.471591
1.46608 0.550717 0.448137
1.50098 0.539647 0.425164
1.53589 0.52876 0.402712
1.5708 0.51814 0.380806
1.6057 0.507857 0.359466
1.64061 0.497966 0.338702
1.67552 0.488513 0.318518
1.71042 0.479532 0.298912
1.74533 0.471048 0.279879
1.78024 0.46308 0.26141
1.81514 0.455639 0.243494
1.85005 0.448729 0.226117
1.88496 0.442352 0.209264
1.91986 0.436503 0.192921
1.95477 0.431173 0.177072
1.98968 0.426351 0.161702
2.02458 0.422023 0.146797
2.05949 0.41817 0.132341
2.0944 0.414772 0.118323
2.1293 0.411808 0.104732
2.16421 0.409251 0.0915556
2.19911 0.407076 0.0787868
2.23402 0.405254 0.0664183
2.26893 0.403754 0.0544446
2.30383 0.402545 0.0428622
2.33874 0.401592 0.0316688
2.37365 0.400862 0.020864
2.40855 0.400319 0.0104488
2.44346 0.399927 0.00042553
2.47837 0.399648 -0.00920242
2.51327 0.399447 -0.0184306
2.54818 0.399286 -0.0272539
2.58309 0.399129 -0.0356666
2.61799 0.398942 -0.0436631
2.6529 0.398692 -0.0512377
2.68781 0.398346 -0.0583851
2.72271 0.397877 -0.0651008
2.75762 0.397257 -0.0713813
2.79253 0.396465 -0.0772244
2.82743 0.395482 -0.0826292
2.86234 0.39429 -0.0875966
2.89725 0.392881 -0.0921291
2.93215 0.391245 -0.0962313
2.96706 0.389381 -0.0999093
3.00197 0.387289 -0.103171
3.03687 0.384973 -0.106027
3.07178 0.382443 -0.108487
3.10669 0.379709 -0.110564
3.14159 0.376786 -0.112271
3.1765 0.373691 -0.113624
3.21141 0.370442 -0.114636
3.24631 0.367059 -0.115324
3.28122 0.363562 -0.115701
3.31613 0.359971 -0.115785
3.35103 0.356308 -0.115591
3.38594 0.35259 -0.115133
3.42085 0.348836 -0.114427
3.45575 0.345063 -0.113488
3.49066 0.341282 -0.112333
3.52557 0.337505 -0.110976
3.56047 0.333739 -0.109433
3.59538 0.329987 -0.107722
3.63028 0.326249 -0.105861
3.66519 0.32252 -0.103868
3.7001 0.31879 -0.101764
3.735 0.315043 -0.0995715
3.76991 0.31126 -0.097313
3.80482 0.307416 -0.0950144
3.83972 0.30348 -0.0927028
3.87463 0.299415 -0.0904073
3.90954 0.295181 -0.0881583
3.94444 0.290732 -0.0859881
3.97935 0.286018 -0.0839298
4.01426 0.280983 -0.0820178
4.04916 0.27557 -0.0802871
4.08407 0.269716 -0.0787726
4.11898 0.26336 -0.0775091
4.15388 0.256434 -0.0765306
4.18879 0.248874 -0.07587
4.2237 0.240613 -0.0755583
4.2586 0.231586 -0.075624
4.29351 0.221729 -0.076093
4.32842 0.210981 -0.0769878
4.36332 0.199286 -0.0783271
4.39823 0.186589 -0.0801255
4.43314 0.172843 -0.0823928
4.46804 0.158005 -0.0851339
4.50295 0.142038 -0.0883487
4.53786 0.124914 -0.0920313
4.57276 0.106611 -0.0961707
4.60767 0.0871161 -0.10075
4.64258 0.0664231 -0.105746
4.67748 0.0445356 -0.111132
4.71239 0.0214656 -0.116874
4.7473 -0.002766 -0.122932
4.7822 -0.0281296 -0.129264
4.81711 -0.0545866 -0.135822
4.85202 -0.0820899 -0.142552
4.88692 -0.110584 -0.149398
4.92183 -0.140006 -0.1563
4.95674 -0.170283 -0.163196
4.99164 -0.201339 -0.170021
5.02655 -0.233086 -0.176708
5.06145 -0.265433 -0.183189
5.09636 -0.298282 -0.189395
5.13127 -0.331531 -0.195257
5.16617 -0.365072 -0.200708
5.20108 -0.398793 -0.20568
5.23599 -0.432579 -0.210107
5.27089 -0.466312 -0.213926
5.3058 -0.499871 -0.217076
5.34071 -0.533135 -0.219498
5.37561 -0.565979 -0.221137
5.41052 -0.598281 -0.221943
5.44543 -0.629914 -0.221868
5.48033 -0.660757 -0.220869
5.51524 -0.690683 -0.218906
5.55015 -0.719572 -0.215944
5.58505 -0.747301 -0.211951
5.61996 -0.77375 -0.206901
5.65487 -0.798799 -0.200769
5.68977 -0.822328 -0.193533
5.72468 -0.844221 -0.185174
5.75959 -0.864358 -0.175674
5.79449 -0.88262 -0.165016
5.8294 -0.898886 -0.153179
5.86431 -0.913029 -0.140144
5.89921 -0.924919 -0.125885
5.93412 -0.934417 -0.11037
5.96903 -0.941373 -0.093562
6.00393 -0.945622 -0.0754133
6.03884 -0.946982 -0.0558666
6.07375 -0.945251 -0.0348535
6.10865 -0.940202 -0.0122957
6.14356 -0.931582 0.0118934
6.17847 -0.919115 0.037805
6.21337 -0.902502 0.0655284
6.24828 -0.881434 0.0951434
6.28319 -0.8556 0.126709
